# Data Analysis 
# Generated on: 2025-06-18 17:00:50
# Columns: Step, NS=0/MS=1, Time_Elapsed_s, Total_energy_calls, U_max
#
17060    1        194.066314   1500002060.0 18.666985   
17070    1        194.067984   1500002070.0 18.653955   
17080    1        194.076471   1500002080.0 18.638580   
17090    1        194.080483   1500002090.0 18.627874   
17100    1        194.083724   1500002100.0 18.612900   
17110    1        194.085473   1500002110.0 18.595501   
17120    1        194.087072   1500002120.0 18.583431   
17130    1        194.089539   1500002130.0 18.573154   
17140    1        194.091648   1500002140.0 18.562325   
17150    1        194.094433   1500002150.0 18.553526   
17160    1        194.096458   1500002160.0 18.537788   
17170    1        194.099242   1500002170.0 18.519203   
17180    1        194.104094   1500002180.0 18.506750   
17190    1        194.106091   1500002190.0 18.494747   
17200    1        194.109764   1500002200.0 18.478424   
17210    1        194.111849   1500002210.0 18.465704   
17220    1        194.115188   1500002220.0 18.461731   
17230    1        194.124986   1500002230.0 18.445250   
17240    1        194.130080   1500002240.0 18.439171   
17250    1        194.133095   1500002250.0 18.421804   
17260    1        194.141453   1500002260.0 18.402004   
17270    1        194.144532   1500002270.0 18.391109   
17280    1        194.146771   1500002280.0 18.379593   
17290    1        194.159316   1500002290.0 18.371321   
17300    1        194.168886   1500002300.0 18.361095   
17310    1        194.171142   1500002310.0 18.355486   
17320    1        194.174328   1500002320.0 18.341385   
17330    1        194.177141   1500002330.0 18.328487   
17340    1        194.179674   1500002340.0 18.319796   
17350    1        194.183546   1500002350.0 18.303942   
17360    1        194.186723   1500002360.0 18.290688   
17370    1        194.188359   1500002370.0 18.278305   
17380    1        194.191562   1500002380.0 18.266663   
17390    1        194.195940   1500002390.0 18.257145   
17400    1        194.198548   1500002400.0 18.241774   
17410    1        194.200842   1500002410.0 18.228796   
17420    1        194.202955   1500002420.0 18.218601   
17430    1        194.204963   1500002430.0 18.205128   
17440    1        194.206947   1500002440.0 18.193340   
17450    1        194.208981   1500002450.0 18.183592   
17460    1        194.211763   1500002460.0 18.174150   
17470    1        194.213841   1500002470.0 18.163324   
17480    1        194.216076   1500002480.0 18.152126   
17490    1        194.218102   1500002490.0 18.136656   
17500    1        194.220094   1500002500.0 18.123373   
17510    1        194.222081   1500002510.0 18.108973   
17520    1        194.224312   1500002520.0 18.099716   
17530    1        194.226316   1500002530.0 18.085470   
17540    1        194.228314   1500002540.0 18.066351   
17550    1        194.230282   1500002550.0 18.055761   
17560    1        194.233107   1500002560.0 18.049660   
17570    1        194.236758   1500002570.0 18.033529   
17580    1        194.238675   1500002580.0 18.026121   
17590    1        194.240737   1500002590.0 18.009747   
17600    1        194.242710   1500002600.0 17.994158   
17610    1        194.244684   1500002610.0 17.977940   
17620    1        194.246673   1500002620.0 17.967712   
17630    1        194.248704   1500002630.0 17.955820   
17640    1        194.250676   1500002640.0 17.942875   
17650    1        194.252676   1500002650.0 17.932150   
17660    1        194.254616   1500002660.0 17.924353   
17670    1        194.256604   1500002670.0 17.909266   
17680    1        194.258640   1500002680.0 17.899513   
17690    1        194.260638   1500002690.0 17.881182   
17700    1        194.262618   1500002700.0 17.867785   
17710    1        194.264863   1500002710.0 17.856075   
17720    1        194.267063   1500002720.0 17.840918   
17730    1        194.269086   1500002730.0 17.829914   
17740    1        194.271130   1500002740.0 17.818001   
17750    1        194.273104   1500002750.0 17.810797   
17760    1        194.275775   1500002760.0 17.801817   
17770    1        194.278008   1500002770.0 17.792271   
17780    1        194.281186   1500002780.0 17.787685   
17790    1        194.283555   1500002790.0 17.771532   
17800    1        194.285709   1500002800.0 17.761621   
17810    1        194.287697   1500002810.0 17.748394   
17820    1        194.290282   1500002820.0 17.743446   
17830    1        194.292268   1500002830.0 17.736279   
17840    1        194.294597   1500002840.0 17.722643   
17850    1        194.296744   1500002850.0 17.711582   
17860    1        194.299437   1500002860.0 17.700914   
17870    1        194.301485   1500002870.0 17.686928   
17880    1        194.303696   1500002880.0 17.677372   
17890    1        194.305790   1500002890.0 17.655512   
17900    1        194.307755   1500002900.0 17.643900   
17910    1        194.309914   1500002910.0 17.630293   
17920    1        194.311977   1500002920.0 17.618908   
17930    1        194.314586   1500002930.0 17.604546   
17940    1        194.316618   1500002940.0 17.599833   
17950    1        194.319735   1500002950.0 17.587379   
17960    1        194.324292   1500002960.0 17.577675   
17970    1        194.326937   1500002970.0 17.562531   
17980    1        194.329046   1500002980.0 17.556946   
17990    1        194.331036   1500002990.0 17.551205   
18000    1        194.335685   1500003000.0 17.544865   
18010    1        194.338064   1500003010.0 17.528826   
18020    1        194.340148   1500003020.0 17.515980   
18030    1        194.353498   1500003030.0 17.507578   
18040    1        194.356665   1500003040.0 17.498497   
18050    1        194.358722   1500003050.0 17.492449   
18060    1        194.360724   1500003060.0 17.472597   
18070    1        194.362753   1500003070.0 17.455368   
18080    1        194.365159   1500003080.0 17.447460   
18090    1        194.367146   1500003090.0 17.434025   
18100    1        194.369151   1500003100.0 17.430687   
18110    1        194.371174   1500003110.0 17.413179   
18120    1        194.373155   1500003120.0 17.403912   
18130    1        194.375155   1500003130.0 17.386595   
18140    1        194.378174   1500003140.0 17.378147   
18150    1        194.381617   1500003150.0 17.367180   
